章节	正名	词	位置	框架类型	匹配模式	上下文	实体类型
021_建元已来王子侯者年表	五年	五年	710	词表匹配	五年	  六  |  四。五年，侯成坐酎金，国除。	时间
021_建元已来王子侯者年表	酎金	酎金	716	词表匹配	酎金	  四。五年，侯成坐酎金，国除。  |   	制度
021_建元已来王子侯者年表	周安王	安王	752	词表匹配	安王	] 浮丘  |  楚安王子。  |  一。六	人名
021_建元已来王子侯者年表	六年	六年	763	词表匹配	六年	王子。  |  一。六年后九月壬戌，侯刘不审	时间
021_建元已来王子侯者年表	九月壬戌	九月壬戌	766	词表匹配	九月壬戌	  |  一。六年后九月壬戌，侯刘不审元年。  	时间
021_建元已来王子侯者年表	元年	元年	775	词表匹配	元年	后九月壬戌，侯刘不审元年。  |  六  |	官职
021_建元已来王子侯者年表	五年	五年	793	词表匹配	五年	六  |  四。二。五年，侯霸元年。  | 	时间
021_建元已来王子侯者年表	元年	元年	798	词表匹配	元年	 四。二。五年，侯霸元年。  |  四。五年	官职
021_建元已来王子侯者年表	五年	五年	808	词表匹配	五年	元年。  |  四。五年，侯霸坐酎金，国除。	时间
021_建元已来王子侯者年表	酎金	酎金	814	词表匹配	酎金	  四。五年，侯霸坐酎金，国除。  |   	制度
021_建元已来王子侯者年表	周共王	共王	850	词表匹配	共王	] 广戚  |  鲁共王子。  |    |	人名
021_建元已来王子侯者年表	元年十月	元年十月	866	词表匹配	元年十月	|    |  六。元年十月丁酉，节侯刘择元年。	时间
021_建元已来王子侯者年表	节侯	节侯	873	词表匹配	节侯	 六。元年十月丁酉，节侯刘择元年。  |  	人名
021_建元已来王子侯者年表	元年	元年	877	词表匹配	元年	年十月丁酉，节侯刘择元年。  |  六。元年	官职
021_建元已来王子侯者年表	元年	元年	887	词表匹配	元年	元年。  |  六。元年，侯始元年。  | 	官职
021_建元已来王子侯者年表	元年	元年	892	词表匹配	元年	|  六。元年，侯始元年。  |  四。五年	官职
021_建元已来王子侯者年表	五年	五年	902	词表匹配	五年	元年。  |  四。五年，侯始坐酎金，国除。	时间
021_建元已来王子侯者年表	酎金	酎金	908	词表匹配	酎金	  四。五年，侯始坐酎金，国除。  |   	制度
021_建元已来王子侯者年表	王子	王子	948	词表匹配	王子	  |  &江都&易王子。  |    | 	人名
021_建元已来王子侯者年表	元年十二月	元年十二月	963	词表匹配	元年十二月	|    |  六。元年十二月甲辰，哀侯敢元年。 	时间
021_建元已来王子侯者年表	甲辰	甲辰	968	词表匹配	甲辰	|  六。元年十二月甲辰，哀侯敢元年。  |	时间
