章节	正名	词	位置	框架类型	匹配模式	上下文	实体类型
007_项羽本纪	数千人	数千人	1422	词表匹配	数千人	阳=少年杀其令，相聚数千人，欲置长，无適用，乃	时间
007_项羽本纪	万人	万人	1472	词表匹配	万人	@为长，县中从者得二万人。↵↵[16.1] 	时间
007_项羽本纪	军吏	军吏	1601	词表匹配	军吏	婴@乃不敢为王。谓其军吏曰：↵↵> "&项氏	官职
007_项羽本纪	六七万人	六七万人	1723	词表匹配	六七万人	↵↵[18.2] 凡六七万人，军=不邳=。↵↵#	时间
007_项羽本纪	秦嘉	秦嘉	1742	词表匹配	秦嘉	=。↵↵### 击败秦嘉与景驹↵↵[19.1	人名
007_项羽本纪	景驹	景驹	1745	词表匹配	景驹	↵### 击败秦嘉与景驹↵↵[19.1] 当	人名
007_项羽本纪	军吏	军吏	1804	词表匹配	军吏	9.2] @项梁@谓军吏曰：↵↵> "&陈&	官职
007_项羽本纪	一日	一日	1891	词表匹配	一日	=胡陵=。@嘉@还战一日，@嘉@死，军降。@	时间
007_项羽本纪	范增	范增	2141	词表匹配	范增	，往焉。↵↵### 范增说项梁↵↵[22.1	人名
007_项羽本纪	项梁	项梁	2144	词表匹配	项梁	。↵↵### 范增说项梁↵↵[22.1] =	人名
007_项羽本纪	六国	六国	2205	词表匹配	六国	@败固当。夫&秦&灭六国，&楚&最无罪。自@	制度
007_项羽本纪	三户	三户	2250	词表匹配	三户	@南公@曰'&楚&虽三户，亡&秦&必&楚&'	地名
007_项羽本纪	项梁	项梁	2468	词表匹配	项梁	武信君$。↵↵## 项梁破秦与战死↵↵###	人名
007_项羽本纪	项梁	项梁	2481	词表匹配	项梁	秦与战死↵↵### 项梁破秦军↵↵[24.1	人名
007_项羽本纪	数月	数月	2496	词表匹配	数月	↵↵[24.1] 居数月，引兵攻=亢父=，与	时间
007_项羽本纪	下军	下军	2662	词表匹配	下军	@项梁@已破=东阿=下军，遂追&秦&军。数使	官职
007_项羽本纪	项梁	项梁	2969	词表匹配	项梁	=未下。↵↵### 项梁之死↵↵[27.1]	人名
007_项羽本纪	数万人	数万人	3558	词表匹配	数万人	陈馀@为$将$，将卒数万人而军=钜鹿=之北，此	时间
007_项羽本纪	楚怀王	怀王	3587	词表匹配	怀王	之军也。↵↵### 怀王命宋义↵↵[32.1	人名
007_项羽本纪	宋义	宋义	3590	词表匹配	宋义	。↵↵### 怀王命宋义↵↵[32.1] &	人名
007_项羽本纪	数日	数日	3776	词表匹配	数日	武信君$之军必败，居数日，军果败。兵未战而先	时间
007_项羽本纪	项羽斩宋义	项羽斩宋义	3899	词表匹配	项羽斩宋义	子冠军$。↵↵## 项羽斩宋义↵↵### 项羽斩宋	event
007_项羽本纪	项羽斩宋义	项羽斩宋义	3910	词表匹配	项羽斩宋义	羽斩宋义↵↵### 项羽斩宋义↵↵[34.1] 行	event
007_项羽本纪	社稷	社稷	4436	词表匹配	社稷	不恤士卒而徇其私，非社稷之臣。"↵↵[38.	制度
007_项羽本纪	章邯	章邯	5079	词表匹配	章邯	侯皆属焉。↵↵## 章邯降楚↵↵### 秦军	人名
007_项羽本纪	故道	故道	5237	词表匹配	故道	恐，还走其军，不敢出故道，@赵高@果使人追之	地名
007_项羽本纪	於中	於中	5282	词表匹配	於中	↵> "@赵高@用事於中，下无可为者。今战能	地名
007_项羽本纪	陈馀	陈馀	5331	词表匹配	陈馀	计之。"↵↵### 陈馀遗书↵↵[47.1]	人名
007_项羽本纪	数千里	数千里	5439	词表匹配	数千里	戎~人，开=榆中=地数千里，竟斩=阳周=。何者	时间
007_项羽本纪	万数	万数	5506	词表匹配	万数	三岁%矣，所亡失以十万数，而诸侯并起滋益多。	时间
007_项羽本纪	日久	日久	5525	词表匹配	日久	益多。彼@赵高@素谀日久，今事急，亦恐%二世	时间
007_项羽本纪	章邯	章邯	5727	词表匹配	章邯	僇乎？"↵↵### 章邯约降↵↵[48.1]	人名
007_项羽本纪	军吏	军吏	5872	词表匹配	军吏	@，欲约。@项羽@召军吏谋曰：↵↵> "粮少	官职
007_项羽本纪	军吏	军吏	5900	词表匹配	军吏	"↵↵[49.2] 军吏皆曰："善。"↵↵[	官职
007_项羽本纪	新安	新安	6030	词表匹配	新安	为前行。↵↵### 新安坑降卒↵↵[51.1	地名
007_项羽本纪	关中	关中	6262	词表匹配	关中	卒尚众，其心不服，至关中不听，事必危，不如击	地名
007_项羽本纪	二十馀万	二十馀万	6328	词表匹配	二十馀万	楚&军夜击阬&秦&卒二十馀万人=新安=城南。↵↵	时间
007_项羽本纪	城南	城南	6337	词表匹配	城南	卒二十馀万人=新安=城南。↵↵## 鸿门宴↵	地名
