章节	正名	词	位置	框架类型	匹配模式	上下文	实体类型
047_孔子世家	司城子罕	子罕	11167	词表匹配	子罕	。所慎：齐，战，疾。子罕言利与命与仁。不愤不	人名
047_孔子世家	孔子	孔子	11205	词表匹配	孔子	↵↵## [30] 孔子言行↵↵[30.1]	人名
047_孔子世家	宗庙	宗庙	11233	词表匹配	宗庙	恂恂似不能言者。其於宗庙朝廷，辩辩言，唯谨尔	制度
047_孔子世家	三人	三人	11407	词表匹配	三人	↵↵[30.5] "三人行，必得我师。""德	时间
047_孔子世家	作春秋	作春秋	11976	词表匹配	作春秋	↵↵## [32] 作春秋↵↵[32.1] 子	event
047_孔子世家	天子	天子	12130	词表匹配	天子	践土=之会实召&周&天子，而^春秋^讳之曰"	官职
047_孔子世家	天王	天王	12142	词表匹配	天王	，而^春秋^讳之曰"天王狩於=河阳="：推此	官职
047_孔子世家	秦哀公	哀公	12533	词表匹配	哀公	↵↵## [34] 哀公诔文↵↵[34.1]	人名
047_孔子世家	百有馀	百有馀	12777	词表匹配	百有馀	&鲁&人往从冢而家者百有馀室，因命曰=孔里=。	时间
047_孔子世家	岁时	岁时	12798	词表匹配	岁时	=。&鲁&世世相传以岁时奉祠@孔子@冢，而诸	时间
047_孔子世家	卿相	卿相	12897	词表匹配	卿相	以*太牢*祠焉。诸侯卿相至，常先谒然後从政。	官职
047_孔子世家	常先	常先	12901	词表匹配	常先	*祠焉。诸侯卿相至，常先谒然後从政。↵↵##	人名
047_孔子世家	司马迁	太史公	13371	词表匹配	太史公	↵↵## [37] 太史公曰↵↵[37.1] 	人名
047_孔子世家	司马迁	太史公	13384	词表匹配	太史公	曰↵↵[37.1] 太史公曰：^诗^有之："〚	人名
047_孔子世家	天子	天子	13521	词表匹配	天子	馀世%，学者宗之。自天子王侯，中国言^六艺^	官职
047_孔子世家	中国	中国	13526	词表匹配	中国	者宗之。自天子王侯，中国言^六艺^者折中於夫	地名
